Year,EventName,Driver,Team,QualifyingTime (s),FinishingPosition,PointsIndex
2023,Spanish Grand Prix,SAR,Williams,74.699,20,0.9971608653682358
2023,Spanish Grand Prix,STR,Aston Martin,72.994,6,0.9971608653682358
2023,Spanish Grand Prix,TSU,AlphaTauri,73.862,12,0.9971608653682358
2023,Spanish Grand Prix,VER,Red Bull Racing,72.272,1,1.0
2023,Spanish Grand Prix,ZHO,Alfa Romeo,73.521,9,1.0
2023,Canadian Grand Prix,ALB,Williams,78.725,7,0.9885489755823744
2023,Canadian Grand Prix,ALO,Aston Martin,79.776,2,0.9892225652539994
2023,Canadian Grand Prix,BOT,Alfa Romeo,81.821,10,0.9892225652539994
2023,Canadian Grand Prix,DEV,AlphaTauri,83.137,18,0.9892225652539994
2023,Canadian Grand Prix,GAS,Alpine,82.886,12,0.9893348301992703
2023,Canadian Grand Prix,HAM,Mercedes,80.426,3,0.9913555992141454
2023,Canadian Grand Prix,HUL,Haas F1 Team,80.305,15,0.9913555992141454
2023,Canadian Grand Prix,LEC,Ferrari,80.615,4,0.9913555992141454
2023,Canadian Grand Prix,MAG,Haas F1 Team,81.678,17,0.9913555992141454
2023,Canadian Grand Prix,NOR,McLaren,79.347,13,0.9913555992141454
2023,Canadian Grand Prix,OCO,Alpine,80.406,8,0.9918046589952287
2023,Canadian Grand Prix,PER,Red Bull Racing,80.959,6,0.9931518383384789
2023,Canadian Grand Prix,PIA,McLaren,79.659,11,0.9931518383384789
2023,Canadian Grand Prix,RUS,Mercedes,80.098,19,0.9948358125175414
2023,Canadian Grand Prix,SAI,Ferrari,79.856,5,0.9959584619702498
2023,Canadian Grand Prix,SAR,Williams,83.337,20,0.9959584619702498
2023,Canadian Grand Prix,STR,Aston Martin,81.484,9,0.9968565815324165
2023,Canadian Grand Prix,TSU,AlphaTauri,82.746,14,0.9968565815324165
2023,Canadian Grand Prix,VER,Red Bull Racing,79.092,1,0.9997754701094583
2023,Canadian Grand Prix,ZHO,Alfa Romeo,83.342,16,1.0
2023,Austrian Grand Prix,ALB,Williams,65.387,11,0.9893445807203507
2023,Austrian Grand Prix,ALO,Aston Martin,64.911,5,0.991342471835285
2023,Austrian Grand Prix,BOT,Alfa Romeo,65.68,15,0.9914534657861147
2023,Austrian Grand Prix,DEV,AlphaTauri,65.974,17,0.9914534657861147
2023,Austrian Grand Prix,GAS,Alpine,65.17,10,0.9914534657861147
2023,Austrian Grand Prix,HAM,Mercedes,64.819,8,0.9931183750485598
2023,Austrian Grand Prix,HUL,Haas F1 Team,65.09,20,0.9931183750485598
2023,Austrian Grand Prix,LEC,Ferrari,64.439,2,0.994450302458516
2023,Austrian Grand Prix,MAG,Haas F1 Team,65.971,18,0.994450302458516
2023,Austrian Grand Prix,NOR,McLaren,64.658,4,0.994450302458516
2023,Austrian Grand Prix,OCO,Alpine,65.453,14,0.9948942782618347
2023,Austrian Grand Prix,PER,Red Bull Racing,65.177,3,0.9958932238193019
2023,Austrian Grand Prix,PIA,McLaren,65.605,16,0.9958932238193019
2023,Austrian Grand Prix,RUS,Mercedes,65.428,7,0.9958932238193019
2023,Austrian Grand Prix,SAI,Ferrari,64.581,6,0.9970031633275986
2023,Austrian Grand Prix,SAR,Williams,65.948,13,0.9970031633275986
2023,Austrian Grand Prix,STR,Aston Martin,64.893,9,0.997225151229258
2023,Austrian Grand Prix,TSU,AlphaTauri,65.784,19,0.997225151229258
2023,Austrian Grand Prix,VER,Red Bull Racing,64.391,1,1.0
2023,Austrian Grand Prix,ZHO,Alfa Romeo,65.818,12,1.0
2023,British Grand Prix,ALB,Williams,87.53,8,0.9888053558689568
2023,British Grand Prix,ALO,Aston Martin,87.659,7,0.9899028699994512
2023,British Grand Prix,BOT,Alfa Romeo,89.798,12,0.9899028699994512
2023,British Grand Prix,DEV,AlphaTauri,90.513,17,0.9899028699994512
2023,British Grand Prix,GAS,Alpine,87.689,18,0.9900126214125007
2023,British Grand Prix,HAM,Mercedes,87.211,3,0.9904516270646985
2023,British Grand Prix,HUL,Haas F1 Team,88.896,13,0.9904516270646985
2023,British Grand Prix,LEC,Ferrari,87.136,9,0.9924271524995885
2023,British Grand Prix,MAG,Haas F1 Team,92.378,19,0.9924271524995885
2023,British Grand Prix,NOR,McLaren,86.961,2,0.9937441694561817
2023,British Grand Prix,OCO,Alpine,88.956,20,0.9937441694561817
2023,British Grand Prix,PER,Red Bull Racing,89.968,6,0.9953904406519234
2023,British Grand Prix,PIA,McLaren,87.092,4,0.9953904406519234
2023,British Grand Prix,RUS,Mercedes,87.155,5,0.99604894913022
2023,British Grand Prix,SAI,Ferrari,87.148,10,0.9969269604346156
2023,British Grand Prix,SAR,Williams,89.031,11,0.9969269604346156
2023,British Grand Prix,STR,Aston Martin,88.935,14,0.9971464632607144
2023,British Grand Prix,TSU,AlphaTauri,90.025,16,0.9971464632607144
2023,British Grand Prix,VER,Red Bull Racing,86.72,1,1.0
2023,British Grand Prix,ZHO,Alfa Romeo,90.123,15,1.0
2023,Hungarian Grand Prix,ALB,Williams,78.917,11,0.9893634340912791
2023,Hungarian Grand Prix,ALO,Aston Martin,77.035,9,0.9900146524122212
2023,Hungarian Grand Prix,BOT,Alfa Romeo,77.034,12,0.9900146524122212
2023,Hungarian Grand Prix,GAS,Alpine,78.217,20,0.9900146524122212
2023,Hungarian Grand Prix,HAM,Mercedes,76.609,4,0.9916426982145764
2023,Hungarian Grand Prix,HUL,Haas F1 Team,77.186,14,0.9916426982145764
2023,Hungarian Grand Prix,LEC,Ferrari,76.992,7,0.9918597709882238
2023,Hungarian Grand Prix,MAG,Haas F1 Team,79.206,17,0.9918597709882238
2023,Hungarian Grand Prix,NOR,McLaren,76.694,2,0.99381342595105
2023,Hungarian Grand Prix,OCO,Alpine,77.841,19,0.99381342595105
2023,Hungarian Grand Prix,PER,Red Bull Racing,77.045,3,0.9946817170456396
2023,Hungarian Grand Prix,PIA,McLaren,76.905,5,0.9959841536875237
2023,Hungarian Grand Prix,RIC,AlphaTauri,78.002,13,0.9959841536875237
2023,Hungarian Grand Prix,RUS,Mercedes,79.027,6,0.9970695175557606
2023,Hungarian Grand Prix,SAI,Ferrari,77.703,8,0.9971780539425843
2023,Hungarian Grand Prix,SAR,Williams,79.248,18,0.9971780539425843
2023,Hungarian Grand Prix,STR,Aston Martin,78.144,10,0.9971780539425843
2023,Hungarian Grand Prix,TSU,AlphaTauri,78.919,15,0.9971780539425843
2023,Hungarian Grand Prix,VER,Red Bull Racing,76.612,1,1.0
2023,Hungarian Grand Prix,ZHO,Alfa Romeo,76.971,16,1.0
2023,Belgian Grand Prix,ALB,Williams,120.314,14,0.9890505072191509
2023,Belgian Grand Prix,ALO,Aston Martin,107.843,5,0.9892652031560303
2023,Belgian Grand Prix,BOT,Alfa Romeo,114.694,12,0.9892652031560303
2023,Belgian Grand Prix,GAS,Alpine,113.671,11,0.9892652031560303
2023,Belgian Grand Prix,HAM,Mercedes,107.087,4,0.9905533787773066
2023,Belgian Grand Prix,HUL,Haas F1 Team,123.166,18,0.9905533787773066
2023,Belgian Grand Prix,LEC,Ferrari,106.988,3,0.9911974665879448
2023,Belgian Grand Prix,MAG,Haas F1 Team,114.16,15,0.9911974665879448
2023,Belgian Grand Prix,NOR,McLaren,107.669,7,0.9931297300198594
2023,Belgian Grand Prix,OCO,Alpine,116.372,8,0.9931297300198594
2023,Belgian Grand Prix,PER,Red Bull Racing,107.045,2,0.9947399495464548
2023,Belgian Grand Prix,PIA,McLaren,107.365,20,0.9958134292308518
2023,Belgian Grand Prix,RIC,AlphaTauri,122.159,16,0.9958134292308518
2023,Belgian Grand Prix,RUS,Mercedes,107.805,6,0.9966722129783694
2023,Belgian Grand Prix,SAI,Ferrari,107.152,19,0.9971016048521282
2023,Belgian Grand Prix,SAR,Williams,121.535,17,0.9971016048521282
2023,Belgian Grand Prix,STR,Aston Martin,108.841,9,0.9972089528205679
2023,Belgian Grand Prix,TSU,AlphaTauri,113.148,10,0.9972089528205679
2023,Belgian Grand Prix,VER,Red Bull Racing,106.168,1,1.0
2023,Belgian Grand Prix,ZHO,Alfa Romeo,120.832,13,1.0
2023,Dutch Grand Prix,ALB,Williams,71.419,8,0.989169100079639
2023,Dutch Grand Prix,ALO,Aston Martin,71.506,2,0.9902309530130077
2023,Dutch Grand Prix,BOT,Alfa Romeo,82.26,14,0.9902309530130077
2023,Dutch Grand Prix,GAS,Alpine,80.128,3,0.9902309530130077
2023,Dutch Grand Prix,HAM,Mercedes,80.151,6,0.9916113618263871
2023,Dutch Grand Prix,HUL,Haas F1 Team,80.25,12,0.9916113618263871
2023,Dutch Grand Prix,LAW,AlphaTauri,83.42,13,0.9916113618263871
2023,Dutch Grand Prix,LEC,Ferrari,72.665,19,0.9932041412264402
2023,Dutch Grand Prix,MAG,Haas F1 Team,82.192,16,0.9932041412264402
2023,Dutch Grand Prix,NOR,McLaren,71.104,7,0.9938412529864614
2023,Dutch Grand Prix,OCO,Alpine,82.11,10,0.9942659941598089
2023,Dutch Grand Prix,PER,Red Bull Racing,71.88,4,0.9961773294398726
2023,Dutch Grand Prix,PIA,McLaren,71.938,9,0.9961773294398726
2023,Dutch Grand Prix,RUS,Mercedes,71.294,17,0.9970268117865676
2023,Dutch Grand Prix,SAI,Ferrari,71.754,5,0.9970268117865676
2023,Dutch Grand Prix,SAR,Williams,76.748,20,0.9970268117865676
2023,Dutch Grand Prix,STR,Aston Martin,80.121,11,0.9972391823732413
2023,Dutch Grand Prix,TSU,AlphaTauri,80.23,15,0.9973453676665782
2023,Dutch Grand Prix,VER,Red Bull Racing,70.567,1,1.0
2023,Dutch Grand Prix,ZHO,Alfa Romeo,82.067,18,1.0
2023,Italian Grand Prix,ALB,Williams,80.76,7,0.9897053416671043
2023,Italian Grand Prix,ALO,Aston Martin,81.417,9,0.991701244813278
2023,Italian Grand Prix,BOT,Alfa Romeo,81.94,10,0.991701244813278
2023,Italian Grand Prix,GAS,Alpine,82.545,15,0.9932769578234151
2023,Italian Grand Prix,HAM,Mercedes,80.82,6,0.9941173380954882
2023,Italian Grand Prix,HUL,Haas F1 Team,81.776,17,0.9941173380954882
2023,Italian Grand Prix,LAW,AlphaTauri,81.758,11,0.9941173380954882
2023,Italian Grand Prix,LEC,Ferrari,80.361,4,0.9941173380954882
2023,Italian Grand Prix,MAG,Haas F1 Team,82.592,18,0.9941173380954882
2023,Italian Grand Prix,NOR,McLaren,80.979,8,0.994747623299543
2023,Italian Grand Prix,OCO,Alpine,82.548,19,0.9948526708335522
2023,Italian Grand Prix,PER,Red Bull Racing,80.688,2,0.9961132412416619
2023,Italian Grand Prix,PIA,McLaren,80.785,12,0.9963233363096802
2023,Italian Grand Prix,RUS,Mercedes,80.671,5,0.9963233363096802
2023,Italian Grand Prix,SAI,Ferrari,80.294,3,0.9973738116497716
2023,Italian Grand Prix,SAR,Williams,81.93,13,0.9973738116497716
2023,Italian Grand Prix,STR,Aston Martin,82.86,16,0.9973738116497716
2023,Italian Grand Prix,TSU,AlphaTauri,81.594,20,0.9973738116497716
2023,Italian Grand Prix,VER,Red Bull Racing,80.307,1,1.0
2023,Italian Grand Prix,ZHO,Alfa Romeo,82.39,14,1.0
2023,Singapore Grand Prix,ALB,Williams,92.668,11,0.9901252533652097
2023,Singapore Grand Prix,ALO,Aston Martin,91.615,15,0.9903331427680474
2023,Singapore Grand Prix,BOT,Alfa Romeo,92.809,17,0.9904370874694662
2023,Singapore Grand Prix,GAS,Alpine,92.274,6,0.9904370874694662
2023,Singapore Grand Prix,HAM,Mercedes,91.485,3,0.991268645080817
2023,Singapore Grand Prix,HUL,Haas F1 Team,91.808,13,0.991268645080817
2023,Singapore Grand Prix,LAW,AlphaTauri,92.166,9,0.991268645080817
2023,Singapore Grand Prix,LEC,Ferrari,91.063,4,0.9925159814978431
2023,Singapore Grand Prix,MAG,Haas F1 Team,91.575,10,0.9925159814978431
2023,Singapore Grand Prix,NOR,McLaren,91.27,2,0.9929317603035185
2023,Singapore Grand Prix,OCO,Alpine,91.673,18,0.9929317603035185
2023,Singapore Grand Prix,PER,Red Bull Racing,92.099,8,0.9948027649290577
2023,Singapore Grand Prix,PIA,McLaren,92.902,7,0.9948027649290577
2023,Singapore Grand Prix,RUS,Mercedes,91.056,16,0.9958422119432462
2023,Singapore Grand Prix,SAI,Ferrari,90.984,1,0.9974013824645289
2023,Singapore Grand Prix,SAR,Williams,93.252,14,0.9974013824645289
2023,Singapore Grand Prix,TSU,AlphaTauri,91.991,19,0.9974013824645289
2023,Singapore Grand Prix,VER,Red Bull Racing,92.173,5,1.0
2023,Singapore Grand Prix,ZHO,Alfa Romeo,93.258,12,1.0
2023,Japanese Grand Prix,ALB,Williams,90.537,16,0.9895088711751093
2023,Japanese Grand Prix,ALO,Aston Martin,90.465,8,0.9895088711751093
2023,Japanese Grand Prix,BOT,Alfa Romeo,91.049,20,0.9895088711751093
2023,Japanese Grand Prix,GAS,Alpine,90.509,10,0.990331704808434
2023,Japanese Grand Prix,HAM,Mercedes,89.908,5,0.9919773720750835
2023,Japanese Grand Prix,HUL,Haas F1 Team,91.299,14,0.9919773720750835
2023,Japanese Grand Prix,LAW,AlphaTauri,90.425,11,0.9921830804834147
2023,Japanese Grand Prix,LEC,Ferrari,89.542,4,0.9934173309334019
2023,Japanese Grand Prix,MAG,Haas F1 Team,90.665,15,0.9935201851375675
2023,Japanese Grand Prix,NOR,McLaren,89.493,2,0.9953715608125482
2023,Japanese Grand Prix,OCO,Alpine,90.586,9,0.9953715608125482
2023,Japanese Grand Prix,PER,Red Bull Racing,89.65,19,0.9957829776292106
2023,Japanese Grand Prix,PIA,McLaren,89.458,3,0.9964001028542042
2023,Japanese Grand Prix,RUS,Mercedes,90.219,7,0.9964001028542042
